cliente_id,nome,email,telefone,data_nascimento,genero,cidade,estado,renda_anual,profissao,data_cadastro
687,Ian Lima,wcasa-grande@example.net,(011) 3617 2131,1992-10-22,Feminino,Belo Horizonte,MG,403226.1,Engenheiro,2022-02-24
688,Luiz Henrique Barbosa,isaac51@example.org,0500-226-8592,1989-10-22,Masculino,Florianópolis,SC,525881.65,Arquiteto,2023-11-16
689,Mariana Cassiano,allana51@example.com,11 5410-2252,1991-10-23,Masculino,Florianópolis,SC,454543.53,Cirurgião,2023-09-04
690,Melissa Silveira,hazevedo@example.net,(011) 4215-2265,1982-10-22,Masculino,Porto Alegre,RS,1427203.06,Promotor,2024-11-08
691,Dr. Otávio Mendes,ypereira@example.net,(071) 2366 8788,2000-10-22,Masculino,Fortaleza,CE,609994.2,Promotor,2022-12-07
692,Yasmin Nascimento,hadassabarros@example.net,84 8931 3503,1980-10-22,Feminino,Goiânia,GO,1127103.35,Advogado,2024-04-10
693,Luiz Miguel Novais,hcarvalho@example.org,(084) 5247 2863,1974-10-22,Feminino,Curitiba,PR,698642.59,Professor Universitário,2024-08-19
694,Henry Gabriel Araújo,isaacsampaio@example.net,+55 (011) 6065-0191,1976-10-22,Masculino,Recife,PE,1699094.17,Desenvolvedor de Software,2022-04-26
695,Eduarda Alves,emanuellycasa-grande@example.org,+55 51 1096 2272,1971-10-23,Feminino,Manaus,AM,305835.16,Delegado,2022-09-15
696,Dra. Letícia Melo,vsilveira@example.com,+55 (021) 4120 0928,1973-10-22,Prefiro não informar,Brasília,DF,990130.07,Diretor de Empresa,2024-08-02
697,Anthony Gonçalves,drodrigues@example.net,+55 71 9843-6241,1985-10-22,Masculino,Fortaleza,CE,542640.66,Gestor de TI,2024-08-02
698,Maria Flor Cardoso,isadorapinto@example.org,+55 21 6289-1775,1976-10-22,Masculino,Porto Alegre,RS,448397.71,Arquiteto,2022-02-06
699,Maria Luiza Garcia,cauefreitas@example.net,(011) 3411-1595,1982-10-22,Feminino,Florianópolis,SC,935580.55,Arquiteto,2023-12-25
700,Isaque da Paz,vitoriacaldeira@example.org,+55 11 9043-8303,1990-10-22,Masculino,Recife,PE,1681762.19,Médico,2022-07-29
701,Bryan Nunes,nunesmaria-sophia@example.org,+55 (071) 5140 5468,1973-10-22,Masculino,Recife,PE,785519.57,Arquiteto,2024-04-21
702,Levi Sá,wsilveira@example.org,+55 41 5681 8209,1990-10-22,Masculino,Brasília,DF,895354.83,Consultor,2023-04-19
703,Pietra Pastor,da-rochalorenzo@example.org,(061) 1133-2288,1982-10-22,Feminino,Vitória,ES,841942.42,Investidor,2023-03-12
704,Dra. Stephany Vargas,manuela25@example.com,21 9606 3399,1986-10-22,Prefiro não informar,Recife,PE,1485887.46,Piloto,2023-01-23
705,Eduardo Nunes,zbrito@example.org,+55 (011) 4817-1752,1966-10-22,Feminino,Curitiba,PR,497702.64,Executivo,2024-07-23
706,Enrico Azevedo,emanuella51@example.org,+55 (051) 7474-7219,1967-10-23,Prefiro não informar,Brasília,DF,877398.66,Agente Esportivo,2023-06-18
707,Ana Cecília Fonseca,isadora69@example.net,+55 81 7589 5516,1998-10-22,Masculino,Goiânia,GO,296780.86,Promotor,2023-04-21
708,Milena da Luz,pintodanilo@example.net,+55 51 8021 4629,1991-10-23,Masculino,Recife,PE,368709.11,Agente Esportivo,2024-06-23
709,Ana Sophia Câmara,qmartins@example.org,(084) 7787 1121,1971-10-23,Masculino,Goiânia,GO,832014.43,Delegado,2024-01-21
710,Marina Costa,efarias@example.com,(081) 9737 1470,1985-10-22,Masculino,Brasília,DF,1383724.0,Produtor,2024-02-20
711,Daniela Melo,paulodias@example.net,+55 (051) 9605 6730,1995-10-23,Masculino,Manaus,AM,405294.7,Delegado,2023-02-09
712,Antônio Teixeira,qda-mata@example.net,+55 (051) 1214-6147,1981-10-22,Masculino,Manaus,AM,852678.74,Empresário,2024-10-08
713,Valentina Cunha,leo01@example.com,(081) 4235 6778,1995-10-23,Masculino,São Paulo,SP,179027.92,Agente Esportivo,2024-07-18
714,Srta. Maya Fogaça,jalbuquerque@example.net,+55 (081) 1992-5502,1967-10-23,Masculino,Campinas,SP,663500.89,Executivo,2023-07-08
715,Clara Monteiro,ian64@example.net,+55 (011) 7279 1033,1997-10-22,Masculino,Goiânia,GO,230562.8,Agente Esportivo,2022-08-31
716,Ísis Vasconcelos,gabrielacunha@example.com,+55 (084) 3905-5044,1970-10-22,Masculino,Fortaleza,CE,311903.48,Agente Esportivo,2024-10-30
717,Camila Sampaio,drezende@example.com,81 5586 8512,1985-10-22,Masculino,Campinas,SP,452038.68,Piloto,2023-05-18
718,Mariane Freitas,luannogueira@example.com,41 4649 1111,1998-10-22,Outro,Belo Horizonte,MG,298835.0,Professor Universitário,2022-04-17
719,Allana Pimenta,fcaldeira@example.net,0900-817-8904,1985-10-22,Masculino,Fortaleza,CE,671275.4,Advogado,2023-05-02
720,Hadassa Câmara,ynovaes@example.org,+55 (081) 7157-6605,1978-10-22,Masculino,Brasília,DF,1146032.09,Gestor de TI,2024-08-31
721,Thiago da Paz,vinicius46@example.net,+55 41 0600-0258,1982-10-22,Masculino,Fortaleza,CE,1512843.8,Gestor de TI,2022-09-02
722,Dra. Luiza Farias,lorenada-costa@example.net,61 3960 9626,1981-10-22,Masculino,Porto Alegre,RS,1687251.57,Produtor,2023-11-10
723,Srta. Maria Luiza Dias,luizada-conceicao@example.org,+55 81 8196 4825,1998-10-22,Masculino,Porto Alegre,RS,494841.4,Diretor de Empresa,2024-03-12
724,Caleb Borges,lopesantonio@example.net,0900 209 8196,1987-10-23,Masculino,Salvador,BA,1221294.38,Arquiteto,2023-01-24
725,Davi Lucca Marques,marcelo33@example.com,+55 (071) 8364-0412,1996-10-22,Masculino,Recife,PE,246277.84,Promotor,2022-12-04
726,Alícia Porto,camargomaria-clara@example.net,+55 71 1244 2117,1991-10-23,Masculino,Porto Alegre,RS,587687.7,Investidor,2024-05-28
727,Sr. Matteo Brito,bvieira@example.com,+55 11 7136 6572,1987-10-23,Masculino,Rio de Janeiro,RJ,1484631.68,Dentista,2022-05-21
728,Kaique Albuquerque,beniciocampos@example.com,(084) 7998 0284,1987-10-23,Masculino,Belo Horizonte,MG,914223.49,Arquiteto,2022-06-25
729,Gael Pereira,nascimentoaugusto@example.net,31 2351-3052,1998-10-22,Masculino,São Paulo,SP,391573.27,Piloto,2024-06-16
730,Bryan Siqueira,vitor-gabrielda-mota@example.com,+55 (081) 1584-7768,1983-10-23,Feminino,Manaus,AM,537074.96,Produtor,2022-11-06
731,Evelyn da Cunha,miguelrodrigues@example.net,+55 84 6199-4237,1971-10-23,Masculino,Belo Horizonte,MG,234714.62,Consultor,2022-08-28
732,Melissa Lima,antonella91@example.net,51 6395 5172,1985-10-22,Masculino,Vitória,ES,1688973.55,Delegado,2023-03-02
733,Thomas da Cunha,mda-rocha@example.net,51 5601 2562,1989-10-22,Masculino,Belo Horizonte,MG,1473979.1,Consultor,2023-04-01
734,Sr. Brayan Cunha,esther25@example.org,+55 (021) 5053 7953,1996-10-22,Feminino,Recife,PE,415625.21,Gestor de TI,2022-03-17
735,Ana Luiza Gomes,otavio83@example.org,84 4919-6655,1973-10-22,Masculino,Vitória,ES,1418117.13,Piloto,2022-03-16
736,Gael Henrique Aragão,cmonteiro@example.com,84 1172 9596,1987-10-23,Masculino,São Paulo,SP,713802.09,Advogado,2022-03-19
737,Antônio da Paz,ramosanthony@example.com,(011) 2608 8050,1988-10-22,Outro,Recife,PE,787325.2,Gestor de TI,2022-10-18
738,Ravy Brito,tsilveira@example.com,(051) 5618 5790,1962-10-22,Masculino,Belo Horizonte,MG,949250.99,Delegado,2023-08-26
739,Letícia Sampaio,pmonteiro@example.org,31 9103 0021,1988-10-22,Feminino,São Paulo,SP,1433044.75,Médico,2023-01-09
740,Dr. Henry Gabriel Cavalcante,correiaemilly@example.net,+55 (011) 0401 0414,1985-10-22,Masculino,Fortaleza,CE,1248563.83,Produtor,2023-06-04
741,Dr. João Gabriel Sampaio,joao-guilhermepacheco@example.com,+55 71 2529 6718,1982-10-22,Feminino,Curitiba,PR,462661.18,Promotor,2022-05-13
742,Isabella Oliveira,fribeiro@example.com,(061) 7314 4158,1978-10-22,Feminino,Manaus,AM,825736.29,Engenheiro,2024-12-15
743,Gustavo Sales,barbosamaya@example.org,+55 11 0376-3715,1971-10-23,Feminino,Brasília,DF,297536.62,Dentista,2022-08-02
744,Vinícius Moraes,ana-livia72@example.net,+55 51 2356 7983,1988-10-22,Masculino,Florianópolis,SC,723043.76,Professor Universitário,2022-12-13
745,Esther Azevedo,lavinia24@example.net,+55 51 2711 3072,1993-10-22,Masculino,São Paulo,SP,364741.62,Professor Universitário,2022-12-13
746,Arthur Melo,qfogaca@example.org,81 1563-2686,1973-10-22,Masculino,Goiânia,GO,1202878.39,Promotor,2024-09-18
747,Lívia Aragão,xda-mata@example.org,+55 (071) 6634 3629,1991-10-23,Feminino,Porto Alegre,RS,547301.69,Promotor,2023-11-29
748,Vinícius Pereira,bmoreira@example.org,+55 (071) 3131 0094,1978-10-22,Outro,Rio de Janeiro,RJ,1089814.98,Professor Universitário,2023-05-20
749,Benício Nascimento,da-motarael@example.net,71 6613 4732,1970-10-22,Masculino,Fortaleza,CE,328708.35,Promotor,2022-03-05
750,Luiz Felipe Porto,alicia01@example.org,21 9743-2512,1978-10-22,Masculino,Manaus,AM,1295493.87,Produtor,2023-06-08
751,Lucas Gabriel Marques,apollorios@example.com,(011) 5024-1209,1982-10-22,Masculino,Brasília,DF,1344879.74,Engenheiro,2024-05-02
752,Dr. Alexandre Mendonça,maria-juliacamargo@example.org,+55 (031) 9438 8221,1988-10-22,Masculino,Porto Alegre,RS,685282.29,Diretor de Empresa,2022-10-17
753,Kevin Sousa,marcela75@example.net,+55 61 7457-0545,1982-10-22,Feminino,Florianópolis,SC,534282.04,Arquiteto,2022-12-14
754,Rafaela Camargo,rafaela02@example.com,+55 21 2570-3965,1980-10-22,Masculino,Goiânia,GO,1124541.32,Juiz,2023-11-20
755,Caio Correia,gporto@example.com,71 7824-5569,1978-10-22,Masculino,Recife,PE,418572.64,Médico,2022-10-01
756,Kamilly das Neves,bryanpacheco@example.net,(081) 9167 9541,1995-10-23,Masculino,São Paulo,SP,494527.3,Arquiteto,2024-09-30
757,Theo Rodrigues,maria-florrodrigues@example.org,41 4982-4741,1993-10-22,Prefiro não informar,Florianópolis,SC,483001.17,Cirurgião,2023-02-18
758,Anthony Gabriel Marques,cunhaalexia@example.net,+55 71 0740 6500,1993-10-22,Masculino,Fortaleza,CE,633883.24,Arquiteto,2022-02-02
759,Davi Miguel Ferreira,milena82@example.org,+55 81 2369-1430,1976-10-22,Masculino,Brasília,DF,942753.2,Diretor de Empresa,2022-02-10
760,Maria da Cruz,zlima@example.org,+55 71 4942-9659,1991-10-23,Feminino,Brasília,DF,442046.56,Professor Universitário,2023-03-20
761,Guilherme da Cunha,laranovaes@example.org,(031) 4149 7826,1989-10-22,Feminino,Goiânia,GO,1733863.7,Diretor de Empresa,2023-04-29
762,Aylla Carvalho,usales@example.net,11 7567 6670,1991-10-23,Feminino,Manaus,AM,422510.03,Juiz,2022-02-27
763,Amanda Vargas,wborges@example.org,0800-439-8529,1990-10-22,Feminino,Fortaleza,CE,1375810.68,Delegado,2022-01-06
764,Laís Aragão,zcardoso@example.net,+55 (011) 7870 1041,1976-10-22,Masculino,Fortaleza,CE,2101855.94,Empresário,2023-04-28
765,Sr. João Vitor Nunes,vsales@example.org,+55 71 9803 8287,1987-10-23,Masculino,Porto Alegre,RS,1362062.44,Engenheiro,2022-12-08
766,Henry Gabriel Rocha,ana-juliapires@example.com,+55 (011) 7931 1029,1986-10-22,Feminino,Goiânia,GO,744932.69,Piloto,2022-08-31
767,Vicente Brito,nicolascaldeira@example.com,+55 (041) 8760 1467,1984-10-22,Masculino,Goiânia,GO,1245623.45,Cirurgião,2024-11-07
768,Isaac Nogueira,luna91@example.com,+55 (011) 0223-2883,1987-10-23,Masculino,Campinas,SP,904502.64,Delegado,2023-07-07
769,Pietra da Rocha,guilherme97@example.com,+55 84 6617-6620,1979-10-23,Masculino,São José dos Campos,SP,1111065.92,Médico,2023-09-22
770,Raul Campos,lalbuquerque@example.com,+55 (051) 9705 2774,1991-10-23,Masculino,Brasília,DF,266777.17,Juiz,2022-04-23
771,Emanuel Fogaça,ceciliasantos@example.net,51 8122 5957,1993-10-22,Masculino,Brasília,DF,417399.69,Investidor,2022-11-14
772,Srta. Lara Viana,isabel17@example.com,(071) 9298-8425,1977-10-22,Masculino,Goiânia,GO,380972.76,Engenheiro,2024-10-28
773,Marcela Pacheco,cazevedo@example.org,+55 (031) 3117-7533,1982-10-22,Masculino,São Paulo,SP,1051528.42,Gestor de TI,2023-12-07
774,Erick Siqueira,asa@example.org,+55 (081) 9410 1759,1974-10-22,Feminino,Salvador,BA,482679.27,Arquiteto,2023-03-30
775,Ana Cavalcanti,henrique76@example.org,0500 833 4774,1993-10-22,Masculino,São José dos Campos,SP,350255.6,Executivo,2022-09-08
776,Guilherme Sousa,luaramoura@example.org,+55 31 9013 0205,1970-10-22,Masculino,Recife,PE,730908.18,Produtor,2022-09-13
777,Ísis Barbosa,leo87@example.org,+55 (084) 9785-5982,1994-10-22,Outro,Manaus,AM,486550.37,Médico,2022-05-11
778,Pedro Lucas Lima,kbarbosa@example.org,+55 81 8411 7309,1972-10-22,Masculino,Recife,PE,435272.32,Executivo,2024-03-24
779,Luísa Almeida,amandada-cunha@example.com,11 1241 8938,1971-10-23,Feminino,Campinas,SP,760615.42,Cirurgião,2023-03-07
780,Sarah das Neves,dpinto@example.net,+55 61 9740 0564,1969-10-22,Masculino,Salvador,BA,424501.41,Diretor de Empresa,2022-01-20
781,Lucas Gabriel Teixeira,carvalhonicolas@example.net,(071) 0371 9905,1981-10-22,Feminino,Fortaleza,CE,1363133.32,Promotor,2024-01-12
782,Oliver Peixoto,novaesmaria-luiza@example.org,+55 81 0107-8356,1984-10-22,Feminino,Recife,PE,1007291.25,Contador,2023-01-30
783,Liz Viana,asafearaujo@example.org,+55 (081) 8960-8706,1985-10-22,Feminino,Goiânia,GO,472946.94,Cirurgião,2023-07-09
784,Carolina Lopes,inovaes@example.org,(031) 1955-3560,1983-10-23,Masculino,Belo Horizonte,MG,1538048.13,Dentista,2023-12-04
785,Igor Borges,da-conceicaojulia@example.net,61 9003-0102,1995-10-23,Masculino,Belo Horizonte,MG,373866.89,Piloto,2023-04-30
786,Emilly da Paz,diasclara@example.net,+55 51 4296 7111,1971-10-23,Masculino,São José dos Campos,SP,703877.83,Executivo,2023-05-20
787,Yago Costela,vsantos@example.com,+55 21 7458-4384,1970-10-22,Outro,Porto Alegre,RS,882223.05,Cirurgião,2022-04-05
788,Sr. Benjamim Ferreira,nsantos@example.com,+55 84 1328-3483,1979-10-23,Outro,Recife,PE,872103.61,Dentista,2023-01-17
789,Marcelo Silveira,brayanda-costa@example.net,(031) 7107-0449,1995-10-23,Masculino,Rio de Janeiro,RJ,354415.46,Delegado,2023-05-22
790,Letícia Barros,da-motahadassa@example.com,+55 (031) 6670 3362,1976-10-22,Masculino,Vitória,ES,1207205.21,Professor Universitário,2022-11-15
791,Marina Nascimento,ribeiroana-laura@example.org,71 5095-4930,1975-10-23,Outro,Florianópolis,SC,628378.12,Arquiteto,2023-01-25
792,Dr. Paulo Viana,caldeirahellena@example.net,(011) 8769 9842,1981-10-22,Outro,São Paulo,SP,1735402.08,Piloto,2023-05-17
793,Nina Souza,joaoalbuquerque@example.com,+55 84 1384-5960,1995-10-23,Masculino,Porto Alegre,RS,403686.41,Gestor de TI,2024-07-23
794,Kamilly Fonseca,theodoro90@example.org,(041) 9542 7707,1989-10-22,Masculino,São José dos Campos,SP,1013626.41,Cirurgião,2023-07-25
795,Ravi Lucca Andrade,maria-luiza83@example.com,+55 (081) 9149 8517,1982-10-22,Feminino,Belo Horizonte,MG,757409.59,Promotor,2023-10-20
796,José Pedro Vargas,valentim72@example.org,+55 (051) 2903-1028,1979-10-23,Feminino,Vitória,ES,741991.43,Promotor,2023-06-25
797,Luiza Aparecida,davisilva@example.com,+55 61 0580-9351,1975-10-23,Outro,Brasília,DF,1100249.26,Engenheiro,2023-06-24
798,Thiago Macedo,moraeseduardo@example.org,+55 (084) 5956-1642,1995-10-23,Feminino,Belo Horizonte,MG,360303.54,Médico,2023-08-29
799,Luan Pereira,bruna65@example.com,(021) 9025 0429,1972-10-22,Feminino,Belo Horizonte,MG,636388.9,Agente Esportivo,2022-01-09
800,Cauê Pereira,ana-sophiamoraes@example.net,31 9536-9026,1987-10-23,Masculino,São Paulo,SP,1458666.19,Engenheiro,2023-09-12
801,Anna Liz Barbosa,milenaoliveira@example.net,81 6818-0978,1988-10-22,Outro,Porto Alegre,RS,810201.57,Cirurgião,2022-09-07
802,Maysa Dias,mathias94@example.org,(071) 3537 5137,1995-10-23,Feminino,Campinas,SP,392625.18,Arquiteto,2024-06-09
803,Sra. Maria Cecília Barros,mirella15@example.net,(081) 9376-3928,1995-10-23,Feminino,Recife,PE,327680.04,Consultor,2024-12-21
804,Nicolas Rocha,vicentevieira@example.com,(081) 5116 6829,1984-10-22,Masculino,Campinas,SP,944195.98,Cirurgião,2022-09-20
805,Fernanda Cirino,kalbuquerque@example.org,84 4871 2060,1979-10-23,Feminino,Campinas,SP,373305.72,Executivo,2022-04-29
806,Srta. Ana Sophia Cardoso,wlima@example.org,71 8341 5599,1988-10-22,Feminino,Porto Alegre,RS,805608.58,Piloto,2023-05-23
807,Bianca Silveira,barbosadaniela@example.com,81 7647 2298,1989-10-22,Prefiro não informar,Vitória,ES,350297.11,Advogado,2024-09-01
808,Dom Abreu,maria65@example.com,+55 (051) 8941-3475,1993-10-22,Masculino,Recife,PE,202794.82,Médico,2023-09-13
809,Valentim Moura,uda-paz@example.com,(051) 2203 6849,1967-10-23,Feminino,Salvador,BA,306486.46,Consultor,2024-01-08
810,Luara Brito,alice21@example.com,+55 84 7732-4491,1982-10-22,Feminino,Manaus,AM,607769.52,Professor Universitário,2024-10-18
811,João Lucas Casa Grande,costelanicole@example.org,+55 (041) 9088 3070,1958-10-22,Masculino,Brasília,DF,1153928.01,Piloto,2022-03-23
812,Sr. João Miguel Oliveira,csiqueira@example.net,+55 81 7411 7674,1964-10-22,Masculino,São Paulo,SP,327333.6,Piloto,2024-10-16
813,Davi Miguel da Mota,fogacaemanuel@example.net,+55 21 1528-5478,1979-10-23,Masculino,Vitória,ES,1245198.44,Diretor de Empresa,2024-05-26
814,Ana Sophia Santos,breno61@example.net,41 5380-0329,1994-10-22,Masculino,Fortaleza,CE,384778.53,Agente Esportivo,2023-05-29
815,Hellena Rocha,viniciusmelo@example.org,(084) 2742-3183,1978-10-22,Outro,Fortaleza,CE,486675.15,Arquiteto,2022-01-23
816,Pedro Henrique Azevedo,nnovais@example.org,+55 (051) 0649-6935,1994-10-22,Feminino,Fortaleza,CE,178105.48,Dentista,2022-03-05
817,Vitória Ribeiro,ana-clarada-conceicao@example.com,(084) 7695-8741,1972-10-22,Masculino,Florianópolis,SC,827021.55,Engenheiro,2023-12-03
818,Daniel Sá,larissa75@example.org,(011) 1275-1562,1984-10-22,Masculino,Brasília,DF,597843.64,Gestor de TI,2023-02-23
819,Rebeca Peixoto,prodrigues@example.org,(021) 4836 0854,1981-10-22,Masculino,São José dos Campos,SP,484125.05,Consultor,2023-07-24
820,Luiza Jesus,bmacedo@example.com,+55 71 0473-5047,1981-10-22,Feminino,São José dos Campos,SP,677700.06,Diretor de Empresa,2024-12-03
821,Hellena Oliveira,stellacostela@example.net,+55 61 9952 9800,1977-10-22,Prefiro não informar,Goiânia,GO,932613.62,Executivo,2023-05-07
822,Ayla Vasconcelos,clarice81@example.net,+55 (071) 8358 3286,1996-10-22,Masculino,Goiânia,GO,317159.06,Agente Esportivo,2024-01-07
823,Srta. Lavínia Castro,bianca63@example.net,+55 51 0008 1867,1999-10-23,Masculino,Manaus,AM,668346.77,Desenvolvedor de Software,2022-09-23
824,Emanuel da Paz,benicio33@example.org,+55 81 1662-4111,1979-10-23,Feminino,Porto Alegre,RS,679293.86,Advogado,2022-02-10
825,Maria Vitória Almeida,souzavitoria@example.net,+55 (021) 1963-9456,1967-10-23,Masculino,Campinas,SP,231671.59,Engenheiro,2022-10-03
826,Alícia da Rosa,maria-cecilia31@example.com,0500 764 6136,1989-10-22,Masculino,Brasília,DF,620664.95,Cirurgião,2023-12-19
827,Lara Mendes,sophie83@example.com,+55 (031) 7658 1739,1979-10-23,Masculino,Vitória,ES,421915.17,Investidor,2023-03-10
828,Miguel Vargas,maitefreitas@example.com,0300 145 2118,1986-10-22,Feminino,Curitiba,PR,640292.67,Professor Universitário,2024-12-18
829,Gustavo Henrique Mendonça,enzocasa-grande@example.com,0800-789-3074,1976-10-22,Masculino,Fortaleza,CE,1093029.14,Dentista,2023-09-06
830,Luana Sousa,kevin05@example.net,0300 960 4387,1977-10-22,Outro,Curitiba,PR,505564.26,Delegado,2023-02-25
831,Sara Dias,auroramartins@example.net,(081) 8811-6162,1979-10-23,Masculino,Curitiba,PR,908333.65,Agente Esportivo,2024-12-08
832,Enrico Moreira,cavalcantemiguel@example.com,+55 61 0672 8728,1981-10-22,Masculino,São José dos Campos,SP,794363.96,Investidor,2022-12-26
833,Maria Liz Albuquerque,isaac64@example.net,+55 81 8595-9224,1976-10-22,Feminino,Campinas,SP,619753.15,Engenheiro,2024-08-26
834,Gabrielly Pimenta,rafaela94@example.com,(061) 3522-8705,2000-10-22,Masculino,Curitiba,PR,423724.85,Consultor,2022-05-23
835,Emanuelly Cassiano,aazevedo@example.com,+55 (071) 3187-5109,1975-10-23,Feminino,Campinas,SP,200102.4,Juiz,2022-09-23
836,Eduarda Azevedo,rael50@example.org,+55 84 4694-5964,1966-10-22,Masculino,São José dos Campos,SP,312156.5,Engenheiro,2023-04-05
837,Ágatha Ramos,eduardopastor@example.org,+55 51 3424 9128,1987-10-23,Masculino,Porto Alegre,RS,1408557.77,Produtor,2023-05-07
838,Maria Isis Farias,maria-julia32@example.org,+55 31 3192-2270,1994-10-22,Masculino,Belo Horizonte,MG,177405.95,Arquiteto,2023-10-06
839,Sr. Benjamim Carvalho,qlima@example.com,(061) 4813 8666,1991-10-23,Masculino,Brasília,DF,194478.17,Gestor de TI,2022-04-27
840,Sra. Maria das Neves,sofia19@example.org,+55 (041) 4268-7741,1996-10-22,Feminino,Salvador,BA,239159.09,Promotor,2022-11-27
841,Maya Rezende,luiz-henrique05@example.com,(084) 6398 3652,1996-10-22,Feminino,Florianópolis,SC,184778.14,Promotor,2022-05-12
842,Srta. Fernanda Macedo,sara30@example.net,(041) 5154 8094,1987-10-23,Masculino,Florianópolis,SC,668537.52,Investidor,2023-10-11
843,João Guilherme Ramos,cgoncalves@example.net,+55 61 4090-7977,1974-10-22,Feminino,Recife,PE,294742.6,Gestor de TI,2024-07-17
844,Renan Souza,andradeester@example.org,0800-222-1610,1969-10-22,Feminino,São José dos Campos,SP,1132583.86,Contador,2022-01-15
845,Ana Liz Dias,nogueiraagatha@example.org,0800-055-2958,1979-10-23,Masculino,Vitória,ES,708933.17,Delegado,2024-07-25
846,Nathan Leão,azevedomatheus@example.net,+55 (011) 4127-0493,1973-10-22,Feminino,São Paulo,SP,577562.68,Promotor,2024-05-16
847,Dra. Maria Luísa Cavalcanti,das-nevesyan@example.net,(084) 1579 1971,1991-10-23,Masculino,Belo Horizonte,MG,167587.6,Delegado,2022-03-02
