venda_id,cliente_id,veiculo_id,vendedor_id,data_venda,valor_venda,desconto_percentual,forma_pagamento,numero_parcelas,valor_entrada,status_venda,cliente_nome,idade_cliente,genero,cidade,estado,renda_anual,profissao,marca,modelo,ano_fabricacao,potencia_cv,cilindradas,categoria,preco_base,vendedor_nome,comissao_percentual,ano,mes,ano_mes,trimestre
376,1229,25,7,2023-02-09,672541.09,5.93,Leasing,24,67254.11,Concluída,Gustavo Henrique Rodrigues,34,Masculino,Curitiba,PR,493013.26,Dentista,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Cecilia Borges,3.35,2023,2,2023-02,2023Q1
377,554,26,11,2024-10-13,564316.02,7.22,Financiamento,36,113903.76,Concluída,Camila Ramos,38,Masculino,Porto Alegre,RS,1064638.33,Produtor,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Rafaela Freitas,4.67,2024,10,2024-10,2024Q4
378,641,24,14,2023-02-09,429742.82,6.02,Consórcio,72,0.0,Concluída,Sra. Lavínia Casa Grande,44,Masculino,Curitiba,PR,657310.09,Executivo,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Valentim Vasconcelos,3.05,2023,2,2023-02,2023Q1
379,676,29,8,2023-01-15,680255.43,4.79,Financiamento,12,248441.09,Concluída,Gabriel Sousa,43,Masculino,Recife,PE,994164.0,Professor Universitário,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Henrique Pereira,3.61,2023,1,2023-01,2023Q1
380,1132,14,11,2024-04-07,679795.78,2.77,Financiamento,60,211865.12,Concluída,Gustavo Fonseca,42,Masculino,São José dos Campos,SP,636269.4,Investidor,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Rafaela Freitas,4.67,2024,4,2024-04,2024Q2
381,478,3,13,2024-10-06,936657.86,5.2,Financiamento,48,199877.96,Concluída,Maria Cecília Santos,36,Masculino,Campinas,SP,553872.35,Dentista,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Paulo da Mota,4.99,2024,10,2024-10,2024Q4
382,514,1,5,2023-12-05,871518.68,12.57,Financiamento,60,304658.04,Concluída,Dr. Enzo Dias,39,Feminino,Belo Horizonte,MG,1507425.36,Arquiteto,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Daniela Montenegro,4.54,2023,12,2023-12,2023Q4
383,377,33,9,2024-04-07,1035464.33,1.76,Financiamento,60,287309.2,Concluída,Cecilia Castro,35,Masculino,Goiânia,GO,846163.75,Advogado,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Miguel Abreu,4.23,2024,4,2024-04,2024Q2
384,1494,16,1,2023-07-15,1080146.06,9.54,Financiamento,36,288713.31,Concluída,Renan Cassiano,41,Masculino,São José dos Campos,SP,1614064.85,Agente Esportivo,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Allana Ferreira,3.95,2023,7,2023-07,2023Q3
385,1583,3,5,2023-06-02,941696.84,4.69,À vista,1,941696.84,Concluída,Cecilia da Luz,43,Masculino,São José dos Campos,SP,1225434.81,Delegado,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Daniela Montenegro,4.54,2023,6,2023-06,2023Q2
386,217,4,4,2023-01-03,826046.13,2.88,Financiamento,60,247022.26,Concluída,Lunna Dias,51,Masculino,Fortaleza,CE,843069.8,Investidor,Ferrari,Portofino,2023,600,3.9,Conversível,850541.73,Ana Luiza Caldeira,4.81,2023,1,2023-01,2023Q1
387,448,37,12,2024-06-25,596348.75,3.48,À vista,1,596348.75,Concluída,Isaque Ramos,39,Masculino,Rio de Janeiro,RJ,849596.26,Promotor,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Sra. Letícia Brito,4.15,2024,6,2024-06,2024Q2
388,546,38,9,2024-12-01,797275.24,10.96,Financiamento,48,168314.76,Concluída,Cecilia Silva,35,Masculino,Florianópolis,SC,1942882.01,Dentista,Audi,RS7,2024,600,4.0,Gran Turismo,895412.44,Miguel Abreu,4.23,2024,12,2024-12,2024Q4
389,1612,30,12,2023-09-21,882341.71,5.52,À vista,1,882341.71,Concluída,Maria Liz Rodrigues,46,Feminino,São José dos Campos,SP,1335376.86,Médico,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Sra. Letícia Brito,4.15,2023,9,2023-09,2023Q3
390,1318,18,15,2023-08-02,869552.08,4.45,À vista,1,869552.08,Concluída,José Pedro Farias,47,Masculino,Belo Horizonte,MG,1702892.57,Investidor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Marcela Garcia,4.5,2023,8,2023-08,2023Q3
391,1582,19,6,2024-12-09,1030818.19,8.64,Financiamento,24,375780.08,Concluída,Sr. João Gabriel Costela,39,Masculino,Vitória,ES,1468558.48,Juiz,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Sr. Joaquim Almeida,4.76,2024,12,2024-12,2024Q4
392,1347,19,7,2024-08-13,1121646.63,0.59,Leasing,48,112164.66,Concluída,Miguel Costa,46,Masculino,Curitiba,PR,1336795.89,Professor Universitário,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Cecilia Borges,3.35,2024,8,2024-08,2024Q3
393,1006,20,9,2023-05-17,1790704.2,3.51,Consórcio,84,0.0,Concluída,Liam Mendonça,35,Feminino,Curitiba,PR,1150121.31,Diretor de Empresa,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Miguel Abreu,4.23,2023,5,2023-05,2023Q2
394,1403,9,6,2024-08-16,588946.77,1.47,Financiamento,48,196651.18,Concluída,Arthur Gabriel Novaes,61,Masculino,São Paulo,SP,350893.21,Gestor de TI,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Sr. Joaquim Almeida,4.76,2024,8,2024-08,2024Q3
395,1763,31,4,2024-12-28,835337.98,8.0,Leasing,48,83533.8,Concluída,Letícia Viana,38,Masculino,Belo Horizonte,MG,1113056.33,Professor Universitário,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Ana Luiza Caldeira,4.81,2024,12,2024-12,2024Q4
396,539,16,2,2023-07-18,1036682.3,13.18,Financiamento,24,385358.88,Concluída,Marcelo Silva,58,Masculino,Goiânia,GO,1098251.08,Arquiteto,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Maya Mendonça,3.07,2023,7,2023-07,2023Q3
397,1312,29,4,2023-10-13,697474.37,2.38,Financiamento,48,192144.68,Concluída,Caio Mendonça,41,Masculino,Campinas,SP,1121705.18,Delegado,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Ana Luiza Caldeira,4.81,2023,10,2023-10,2023Q4
398,1831,28,13,2023-03-19,546238.82,5.84,Consórcio,84,0.0,Concluída,Dr. Thiago Aragão,41,Masculino,Campinas,SP,311095.42,Gestor de TI,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Paulo da Mota,4.99,2023,3,2023-03,2023Q1
399,1794,10,13,2024-11-11,926125.93,2.96,À vista,1,926125.93,Concluída,Maria Vitória Borges,38,Masculino,Florianópolis,SC,1522688.96,Professor Universitário,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Paulo da Mota,4.99,2024,11,2024-11,2024Q4
400,346,6,13,2024-12-13,1055882.69,1.33,Financiamento,12,273610.73,Concluída,Sr. Henrique Camargo,40,Masculino,Fortaleza,CE,1861358.63,Engenheiro,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Paulo da Mota,4.99,2024,12,2024-12,2024Q4
401,1166,33,7,2023-08-12,979496.13,7.07,À vista,1,979496.13,Concluída,Luigi da Rosa,49,Masculino,São Paulo,SP,1585561.35,Delegado,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Cecilia Borges,3.35,2023,8,2023-08,2023Q3
402,93,18,7,2024-02-03,872828.25,4.09,Financiamento,48,253995.08,Concluída,Maria Barbosa,54,Masculino,Rio de Janeiro,RJ,983515.11,Investidor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Cecilia Borges,3.35,2024,2,2024-02,2024Q1
403,152,34,8,2024-05-21,604831.53,5.87,Financiamento,24,187744.96,Concluída,Ravy Andrade,41,Masculino,Belo Horizonte,MG,1512810.41,Executivo,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Henrique Pereira,3.61,2024,5,2024-05,2024Q2
404,769,15,8,2023-04-18,1288609.44,9.36,Leasing,24,128860.94,Concluída,Pietra da Rocha,46,Masculino,São José dos Campos,SP,1111065.92,Médico,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Henrique Pereira,3.61,2023,4,2023-04,2023Q2
405,274,26,6,2024-06-22,561092.4,7.75,Financiamento,24,143871.59,Concluída,Liz Moraes,48,Feminino,Porto Alegre,RS,1354549.77,Gestor de TI,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Sr. Joaquim Almeida,4.76,2024,6,2024-06,2024Q2
406,1391,33,7,2024-01-23,1015332.64,3.67,À vista,1,1015332.64,Concluída,Maria Alice Carvalho,53,Feminino,Manaus,AM,1365998.41,Investidor,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Cecilia Borges,3.35,2024,1,2024-01,2024Q1
407,180,14,12,2024-05-04,675670.72,3.36,Financiamento,36,174868.49,Concluída,Luiz Miguel Sampaio,36,Feminino,Fortaleza,CE,452533.12,Consultor,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Sra. Letícia Brito,4.15,2024,5,2024-05,2024Q2
408,998,26,5,2024-11-03,568695.27,6.5,Consórcio,84,0.0,Concluída,Maria Clara Albuquerque,31,Feminino,Fortaleza,CE,395785.85,Advogado,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Daniela Montenegro,4.54,2024,11,2024-11,2024Q4
409,1898,5,7,2024-09-24,1542592.95,1.96,À vista,1,1542592.95,Concluída,Augusto Barbosa,56,Feminino,Porto Alegre,RS,956465.05,Diretor de Empresa,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Cecilia Borges,3.35,2024,9,2024-09,2024Q3
410,267,7,8,2023-12-05,2220248.46,4.93,À vista,1,2220248.46,Concluída,Luara Lima,35,Masculino,Campinas,SP,1356842.48,Cirurgião,Lamborghini,Aventador,2025,770,6.5,Superesportivo,2335382.83,Henrique Pereira,3.61,2023,12,2023-12,2023Q4
411,82,6,3,2023-06-07,967812.2,9.56,Financiamento,12,203689.91,Concluída,Rael Montenegro,59,Masculino,Campinas,SP,658872.04,Desenvolvedor de Software,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Lucas Gabriel Souza,4.89,2023,6,2023-06,2023Q2
412,968,25,6,2023-08-16,680905.85,4.76,Financiamento,48,151368.07,Concluída,Maria Eduarda Macedo,35,Feminino,Rio de Janeiro,RJ,1543743.61,Desenvolvedor de Software,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Sr. Joaquim Almeida,4.76,2023,8,2023-08,2023Q3
413,1678,18,1,2023-12-26,852261.14,6.35,Consórcio,84,0.0,Concluída,Alexandre Azevedo,47,Masculino,Curitiba,PR,1835823.9,Executivo,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Allana Ferreira,3.95,2023,12,2023-12,2023Q4
414,1418,29,6,2024-09-16,659321.19,7.72,Financiamento,60,201240.41,Concluída,Dra. Agatha Sales,35,Masculino,Vitória,ES,1003003.46,Arquiteto,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Sr. Joaquim Almeida,4.76,2024,9,2024-09,2024Q3
415,974,3,1,2024-06-01,919169.63,6.97,À vista,1,919169.63,Concluída,Léo Sousa,36,Feminino,Recife,PE,1770743.22,Professor Universitário,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Allana Ferreira,3.95,2024,6,2024-06,2024Q2
416,1881,15,6,2023-08-11,1213686.98,14.63,Financiamento,12,262257.64,Concluída,Manuella Camargo,41,Feminino,Salvador,BA,1941053.3,Engenheiro,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Sr. Joaquim Almeida,4.76,2023,8,2023-08,2023Q3
417,1121,15,7,2024-01-26,1362110.22,4.19,Financiamento,12,424142.92,Concluída,Heloisa Machado,44,Masculino,Goiânia,GO,942765.88,Cirurgião,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Cecilia Borges,3.35,2024,1,2024-01,2024Q1
418,206,17,3,2024-12-04,1346562.13,1.62,Financiamento,24,428647.33,Concluída,Laura Pires,39,Masculino,Brasília,DF,1689462.91,Arquiteto,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Lucas Gabriel Souza,4.89,2024,12,2024-12,2024Q4
419,321,29,6,2024-08-22,701832.69,1.77,Consórcio,84,0.0,Concluída,Natália Pastor,44,Masculino,Rio de Janeiro,RJ,1011019.41,Investidor,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Sr. Joaquim Almeida,4.76,2024,8,2024-08,2024Q3
420,1019,30,8,2023-03-24,892988.08,4.38,Consórcio,84,0.0,Concluída,Theo Silveira,35,Feminino,Belo Horizonte,MG,1138905.21,Dentista,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Henrique Pereira,3.61,2023,3,2023-03,2023Q1
421,1666,9,6,2023-12-03,514648.5,13.9,Leasing,24,51464.85,Concluída,Marcela Moura,50,Feminino,Vitória,ES,698500.34,Juiz,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Sr. Joaquim Almeida,4.76,2023,12,2023-12,2023Q4
422,1356,26,5,2023-12-16,596734.69,1.89,Financiamento,12,197242.89,Concluída,Davi Luiz Silveira,39,Prefiro não informar,Campinas,SP,1142871.14,Contador,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Daniela Montenegro,4.54,2023,12,2023-12,2023Q4
423,356,31,10,2024-03-20,864211.61,4.82,Leasing,24,86421.16,Concluída,Yan Guerra,37,Masculino,São José dos Campos,SP,760933.7,Piloto,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Manuela Barros,4.09,2024,3,2024-03,2024Q1
424,423,21,9,2023-02-23,482701.17,0.65,Financiamento,24,114674.48,Concluída,Emilly Dias,58,Masculino,Fortaleza,CE,439657.73,Contador,Chevrolet,Corvette C8,2023,495,6.2,Esportivo,485859.26,Miguel Abreu,4.23,2023,2,2023-02,2023Q1
425,994,37,15,2023-10-06,599438.0,2.98,Financiamento,12,202007.56,Concluída,Luiz Felipe Sousa,42,Masculino,Brasília,DF,844956.86,Dentista,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Marcela Garcia,4.5,2023,10,2023-10,2023Q4
426,1076,33,12,2024-06-27,952091.74,9.67,À vista,1,952091.74,Concluída,Apollo Moraes,54,Masculino,Manaus,AM,862201.82,Professor Universitário,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Sra. Letícia Brito,4.15,2024,6,2024-06,2024Q2
427,644,13,10,2023-12-15,638002.82,7.65,Financiamento,60,224413.64,Concluída,Davi Mendonça,35,Masculino,Salvador,BA,1152051.06,Promotor,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Manuela Barros,4.09,2023,12,2023-12,2023Q4
428,707,37,3,2023-02-27,590540.96,4.42,Financiamento,60,132243.74,Concluída,Ana Cecília Fonseca,27,Masculino,Goiânia,GO,296780.86,Promotor,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Lucas Gabriel Souza,4.89,2023,2,2023-02,2023Q1
429,527,16,15,2023-06-27,1068444.28,10.52,Financiamento,12,273677.93,Concluída,Anthony Gabriel Cavalcante,32,Masculino,Manaus,AM,656597.87,Contador,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Marcela Garcia,4.5,2023,6,2023-06,2023Q2
430,1582,25,2,2023-02-16,702782.91,1.7,Financiamento,60,239872.47,Concluída,Sr. João Gabriel Costela,39,Masculino,Vitória,ES,1468558.48,Juiz,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Maya Mendonça,3.07,2023,2,2023-02,2023Q1
431,366,9,15,2023-11-03,595462.06,0.38,Financiamento,24,162919.9,Concluída,Dr. Diogo Macedo,43,Prefiro não informar,Recife,PE,786232.16,Delegado,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Marcela Garcia,4.5,2023,11,2023-11,2023Q4
432,1225,33,8,2024-07-11,916676.84,13.03,À vista,1,916676.84,Concluída,João Teixeira,48,Masculino,São José dos Campos,SP,1082855.87,Advogado,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Henrique Pereira,3.61,2024,7,2024-07,2024Q3
433,92,35,12,2024-01-11,735008.29,6.9,À vista,1,735008.29,Concluída,Davi Miguel Teixeira,32,Masculino,São Paulo,SP,174127.83,Agente Esportivo,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Sra. Letícia Brito,4.15,2024,1,2024-01,2024Q1
434,1645,26,7,2023-09-22,566201.53,6.91,À vista,1,566201.53,Concluída,Thales Lopes,33,Feminino,Recife,PE,427194.05,Juiz,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Cecilia Borges,3.35,2023,9,2023-09,2023Q3
435,1914,32,1,2023-09-11,804415.44,6.58,Financiamento,24,241525.21,Concluída,Caio Nascimento,41,Masculino,São José dos Campos,SP,949627.91,Piloto,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Allana Ferreira,3.95,2023,9,2023-09,2023Q3
436,1343,28,6,2023-03-19,574084.47,1.04,Consórcio,60,0.0,Concluída,Aylla Moraes,53,Masculino,Curitiba,PR,492320.76,Agente Esportivo,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Sr. Joaquim Almeida,4.76,2023,3,2023-03,2023Q1
437,1875,15,11,2024-10-03,1366090.92,3.91,Financiamento,12,502671.35,Concluída,Isis da Rosa,40,Masculino,Belo Horizonte,MG,840679.82,Arquiteto,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Rafaela Freitas,4.67,2024,10,2024-10,2024Q4
438,655,1,9,2024-03-05,995622.62,0.12,Financiamento,48,316736.48,Concluída,Carolina da Luz,42,Feminino,Recife,PE,1608332.84,Piloto,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Miguel Abreu,4.23,2024,3,2024-03,2024Q1
439,1365,3,1,2023-04-23,916501.93,7.24,Leasing,36,91650.19,Concluída,João Felipe Rodrigues,44,Feminino,Brasília,DF,1665987.11,Executivo,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Allana Ferreira,3.95,2023,4,2023-04,2023Q2
440,307,16,11,2023-07-15,1091012.0,8.63,Consórcio,60,0.0,Concluída,Allana Silveira,45,Masculino,Curitiba,PR,1173850.71,Piloto,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Rafaela Freitas,4.67,2023,7,2023-07,2023Q3
441,1709,22,6,2023-05-05,379131.64,3.89,Consórcio,60,0.0,Concluída,Diogo Garcia,43,Masculino,Manaus,AM,446177.44,Delegado,Chevrolet,Camaro SS,2024,455,6.2,Muscle Car,394476.79,Sr. Joaquim Almeida,4.76,2023,5,2023-05,2023Q2
442,1797,28,5,2024-09-25,574432.54,0.98,À vista,1,574432.54,Concluída,João Guilherme Barros,39,Feminino,Belo Horizonte,MG,539930.87,Juiz,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Daniela Montenegro,4.54,2024,9,2024-09,2024Q3
443,1139,25,3,2023-12-01,623853.89,12.74,Leasing,36,62385.39,Concluída,Sra. Natália Cavalcante,34,Masculino,Fortaleza,CE,482357.87,Advogado,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Lucas Gabriel Souza,4.89,2023,12,2023-12,2023Q4
444,291,5,9,2023-03-01,1377539.91,12.45,Financiamento,12,451545.19,Concluída,Brayan Oliveira,39,Masculino,Manaus,AM,871910.69,Advogado,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Miguel Abreu,4.23,2023,3,2023-03,2023Q1
445,225,12,10,2023-12-03,347633.8,10.3,Leasing,48,34763.38,Concluída,Liam Peixoto,60,Masculino,São Paulo,SP,432676.72,Dentista,Porsche,718 Boxster,2022,300,2.0,Conversível,387551.62,Manuela Barros,4.09,2023,12,2023-12,2023Q4
446,121,32,4,2024-02-14,829903.24,3.62,Consórcio,84,0.0,Concluída,Lavínia da Rosa,52,Masculino,Curitiba,PR,1292439.66,Consultor,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Ana Luiza Caldeira,4.81,2024,2,2024-02,2024Q1
447,224,16,13,2024-11-23,1160983.88,2.77,Financiamento,24,378065.43,Concluída,Ísis Vieira,49,Masculino,Brasília,DF,2049239.29,Gestor de TI,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Paulo da Mota,4.99,2024,11,2024-11,2024Q4
448,1276,37,2,2023-06-05,579110.74,6.27,À vista,1,579110.74,Concluída,Dr. João Castro,43,Masculino,Goiânia,GO,936360.72,Investidor,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Maya Mendonça,3.07,2023,6,2023-06,2023Q2
449,1157,9,3,2024-11-17,582371.7,2.57,Financiamento,48,214435.89,Concluída,Bianca Farias,32,Feminino,Belo Horizonte,MG,457556.63,Professor Universitário,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Lucas Gabriel Souza,4.89,2024,11,2024-11,2024Q4
450,1822,2,12,2024-07-08,1112363.19,5.66,À vista,1,1112363.19,Concluída,Vicente da Rocha,49,Feminino,Vitória,ES,1545292.55,Professor Universitário,Ferrari,F8 Tributo,2022,720,3.9,Superesportivo,1179100.27,Sra. Letícia Brito,4.15,2024,7,2024-07,2024Q3
452,1431,12,8,2023-03-20,379800.59,2.0,À vista,1,379800.59,Concluída,Lara Oliveira,26,Masculino,Curitiba,PR,329738.87,Agente Esportivo,Porsche,718 Boxster,2022,300,2.0,Conversível,387551.62,Henrique Pereira,3.61,2023,3,2023-03,2023Q1
453,655,13,1,2023-06-23,666327.8,3.55,Financiamento,48,250522.22,Concluída,Carolina da Luz,42,Feminino,Recife,PE,1608332.84,Piloto,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Allana Ferreira,3.95,2023,6,2023-06,2023Q2
454,1241,4,4,2023-12-21,745074.56,12.4,Leasing,36,74507.46,Concluída,Ana Liz Vargas,29,Masculino,Belo Horizonte,MG,510975.29,Diretor de Empresa,Ferrari,Portofino,2023,600,3.9,Conversível,850541.73,Ana Luiza Caldeira,4.81,2023,12,2023-12,2023Q4
455,174,19,7,2024-03-14,1062862.01,5.8,À vista,1,1062862.01,Concluída,Sr. Luan Gomes,61,Masculino,Goiânia,GO,881037.51,Delegado,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Cecilia Borges,3.35,2024,3,2024-03,2024Q1
456,1268,28,2,2023-04-18,550473.68,5.11,Financiamento,24,216280.95,Concluída,Aylla Lima,33,Masculino,Salvador,BA,375949.57,Arquiteto,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Maya Mendonça,3.07,2023,4,2023-04,2023Q2
458,1314,18,9,2023-12-20,853717.22,6.19,À vista,1,853717.22,Concluída,Caio Dias,46,Masculino,Porto Alegre,RS,1899506.69,Advogado,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Miguel Abreu,4.23,2023,12,2023-12,2023Q4
460,1690,18,2,2023-08-15,896762.55,1.46,À vista,1,896762.55,Concluída,Elisa Fernandes,36,Masculino,Rio de Janeiro,RJ,1501069.15,Piloto,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Maya Mendonça,3.07,2023,8,2023-08,2023Q3
461,621,36,10,2023-12-09,1325442.54,2.84,Financiamento,12,378726.23,Concluída,Srta. Isabelly Mendes,40,Feminino,Goiânia,GO,1163824.44,Promotor,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Manuela Barros,4.09,2023,12,2023-12,2023Q4
462,846,38,11,2023-03-04,853865.3,4.64,Financiamento,24,230424.17,Concluída,Nathan Leão,52,Feminino,São Paulo,SP,577562.68,Promotor,Audi,RS7,2024,600,4.0,Gran Turismo,895412.44,Rafaela Freitas,4.67,2023,3,2023-03,2023Q1
463,1699,19,8,2024-06-16,1118374.55,0.88,À vista,1,1118374.55,Concluída,Evelyn Aparecida,42,Masculino,Campinas,SP,1170445.14,Diretor de Empresa,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Henrique Pereira,3.61,2024,6,2024-06,2024Q2
464,171,31,8,2023-04-06,835701.17,7.96,Financiamento,12,277816.07,Concluída,Pedro Henrique da Conceição,37,Masculino,Porto Alegre,RS,949434.35,Professor Universitário,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Henrique Pereira,3.61,2023,4,2023-04,2023Q2
465,551,3,2,2023-12-21,865025.27,12.45,À vista,1,865025.27,Concluída,Leandro da Paz,44,Masculino,Campinas,SP,970672.6,Advogado,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Maya Mendonça,3.07,2023,12,2023-12,2023Q4
467,1269,10,7,2024-01-09,896349.41,6.08,Financiamento,36,272547.72,Concluída,José Pedro Peixoto,40,Feminino,Belo Horizonte,MG,847286.83,Agente Esportivo,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Cecilia Borges,3.35,2024,1,2024-01,2024Q1
468,776,18,7,2024-08-02,842341.6,7.44,Financiamento,12,169774.67,Concluída,Guilherme Sousa,55,Masculino,Recife,PE,730908.18,Produtor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Cecilia Borges,3.35,2024,8,2024-08,2024Q3
469,177,11,8,2023-12-18,361535.58,10.51,À vista,1,361535.58,Concluída,Catarina da Rosa,34,Masculino,Salvador,BA,424175.34,Delegado,Porsche,718 Cayman,2024,300,2.0,Esportivo,403995.51,Henrique Pereira,3.61,2023,12,2023-12,2023Q4
470,399,16,11,2023-11-06,1167312.39,2.24,Financiamento,12,403588.62,Concluída,Vitor Dias,38,Masculino,Belo Horizonte,MG,1288027.31,Professor Universitário,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Rafaela Freitas,4.67,2023,11,2023-11,2023Q4
471,209,16,11,2024-04-17,1041816.76,12.75,Leasing,24,104181.68,Concluída,Sr. João Felipe Siqueira,35,Masculino,Porto Alegre,RS,1268151.15,Promotor,McLaren,GT,2023,620,4.0,Gran Turismo,1194059.32,Rafaela Freitas,4.67,2024,4,2024-04,2024Q2
472,576,37,1,2023-05-08,573735.44,7.14,Consórcio,84,0.0,Concluída,Davi Lucas Porto,38,Feminino,Porto Alegre,RS,939744.96,Piloto,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Allana Ferreira,3.95,2023,5,2023-05,2023Q2
473,970,1,4,2024-12-19,934218.58,6.28,Financiamento,60,206208.35,Concluída,Dr. Apollo Macedo,43,Prefiro não informar,Goiânia,GO,668998.68,Produtor,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Ana Luiza Caldeira,4.81,2024,12,2024-12,2024Q4
