cliente_id,nome,idade,renda_anual,total_compras,valor_total_gasto,cluster,cluster_nome
1731,Apollo Sousa,36,1331480.73,2,5949853.82,1,🌟 Alto Valor
1732,Dra. Maria Isis Santos,39,1687981.84,1,2662138.8,1,🌟 Alto Valor
1733,Ana Vitória Abreu,45,1375894.23,0,0.0,3,🆕 Novos/Inativos
1734,Ísis Aparecida,36,1016252.9,0,0.0,0,💎 VIP Premium
1735,Ana Sophia Duarte,45,1613113.3,0,0.0,0,💎 VIP Premium
1736,Raul da Rosa,44,607769.56,0,0.0,3,🆕 Novos/Inativos
1737,Helena Azevedo,31,220883.44,0,0.0,0,💎 VIP Premium
1738,Augusto Alves,40,875471.96,2,6964130.720000002,2,📈 Em Crescimento
1739,Rafaela Casa Grande,45,2035969.32,3,8315195.19,2,📈 Em Crescimento
1740,Dr. Marcos Vinicius Siqueira,37,801380.44,0,0.0,3,🆕 Novos/Inativos
1741,Valentina Moreira,52,672319.09,2,4414839.510000001,1,🌟 Alto Valor
1742,Sabrina Rezende,32,225038.13,0,0.0,3,🆕 Novos/Inativos
1743,Isabelly Barros,37,622434.14,1,992760.6,1,🌟 Alto Valor
1744,Bella Albuquerque,55,833392.12,1,2378910.12,1,🌟 Alto Valor
1745,Lucas Teixeira,38,652448.56,0,0.0,0,💎 VIP Premium
1746,Felipe Santos,42,1251110.13,1,1148217.04,1,🌟 Alto Valor
1747,Srta. Lunna Carvalho,26,324976.53,0,0.0,0,💎 VIP Premium
1748,Sr. José Miguel Dias,59,1112701.25,2,2329486.45,1,🌟 Alto Valor
1749,Arthur Gabriel Dias,35,854776.94,1,3017213.62,1,🌟 Alto Valor
1750,Danilo Teixeira,66,860448.78,0,0.0,3,🆕 Novos/Inativos
1751,Maria Flor Camargo,39,513365.21,1,4444394.8,1,🌟 Alto Valor
1753,Mariane Correia,46,1287549.56,2,3713731.74,1,🌟 Alto Valor
1754,Ravy da Conceição,29,608962.96,1,497699.06,3,🆕 Novos/Inativos
1755,Eduarda Freitas,31,337055.1,0,0.0,0,💎 VIP Premium
1756,Maria Eduarda Castro,36,606185.83,2,4739698.84,1,🌟 Alto Valor
1757,Maitê Souza,57,1019853.21,2,2155321.33,1,🌟 Alto Valor
1758,Raul Ramos,36,1752284.01,1,4559134.36,1,🌟 Alto Valor
1759,Mariane da Cruz,40,960652.18,0,0.0,3,🆕 Novos/Inativos
1760,Ana Vitória Leão,38,993116.26,1,1697004.88,1,🌟 Alto Valor
1761,Antônio Monteiro,55,665069.16,0,0.0,0,💎 VIP Premium
1762,Allana Novais,32,486023.9,0,0.0,3,🆕 Novos/Inativos
1763,Letícia Viana,38,1113056.33,1,835337.98,1,🌟 Alto Valor
1764,Cauê Marques,46,1167822.81,0,0.0,0,💎 VIP Premium
1765,Sra. Natália Borges,51,413925.99,0,0.0,3,🆕 Novos/Inativos
1766,Mathias Caldeira,30,188247.07,0,0.0,3,🆕 Novos/Inativos
1767,Gael Câmara,53,811605.03,1,3946213.4400000004,1,🌟 Alto Valor
1768,Ísis Sales,57,291979.14,1,574432.54,1,🌟 Alto Valor
1769,Alexia da Paz,56,430671.88,0,0.0,3,🆕 Novos/Inativos
1770,Ísis Andrade,32,636519.34,1,437424.96,0,💎 VIP Premium
1771,Eduardo Araújo,47,602042.49,0,0.0,3,🆕 Novos/Inativos
1772,Maria Helena Araújo,40,1842809.65,2,5269216.56,2,📈 Em Crescimento
1773,Kevin Martins,34,291219.6,1,1087140.56,3,🆕 Novos/Inativos
1774,Ryan Sampaio,46,750347.63,0,0.0,0,💎 VIP Premium
1775,Isaque Novaes,55,773091.4,2,3000947.5199999996,1,🌟 Alto Valor
1776,Clarice Campos,51,484495.03,1,390847.6,3,🆕 Novos/Inativos
1777,Ester Gomes,49,1214603.24,1,566809.76,1,🌟 Alto Valor
1778,Luiz Otávio da Paz,32,403637.13,0,0.0,3,🆕 Novos/Inativos
1779,Maria Julia Pereira,38,770688.84,2,6082828.76,1,🌟 Alto Valor
1780,Maria Liz Costela,32,421178.76,0,0.0,3,🆕 Novos/Inativos
1781,Maria Clara Alves,50,615071.74,0,0.0,3,🆕 Novos/Inativos
1782,Mariah Cirino,52,338964.59,1,1468279.72,1,🌟 Alto Valor
1783,Catarina Nascimento,50,411770.95,0,0.0,0,💎 VIP Premium
1784,Yuri Casa Grande,36,387251.34,0,0.0,3,🆕 Novos/Inativos
1785,Dr. Arthur Gabriel Abreu,38,742738.56,1,1360290.72,1,🌟 Alto Valor
1786,Ana Vasconcelos,44,1031901.28,0,0.0,3,🆕 Novos/Inativos
1787,Ana Cecília Peixoto,46,1246874.82,1,1096209.52,1,🌟 Alto Valor
1788,Sra. Isabelly da Rosa,45,727556.0,2,1525734.53,1,🌟 Alto Valor
1789,Dra. Carolina Novaes,32,445140.71,1,736348.08,3,🆕 Novos/Inativos
1790,Amanda Rocha,49,285781.88,0,0.0,3,🆕 Novos/Inativos
1791,Alice Dias,40,861201.69,0,0.0,3,🆕 Novos/Inativos
1792,Srta. Mariah Pereira,42,618915.99,1,372645.46,0,💎 VIP Premium
1793,Benicio Gomes,54,743960.15,0,0.0,0,💎 VIP Premium
1794,Maria Vitória Borges,38,1522688.96,4,12149747.320000002,2,📈 Em Crescimento
1795,Lara Correia,34,667943.65,0,0.0,3,🆕 Novos/Inativos
1796,Emilly Duarte,49,658953.52,1,1130313.96,1,🌟 Alto Valor
1797,João Guilherme Barros,39,539930.87,1,3446595.24,1,🌟 Alto Valor
1798,Dr. Raul da Paz,35,1001892.24,0,0.0,3,🆕 Novos/Inativos
1799,Isaque Teixeira,32,292219.78,1,616490.04,3,🆕 Novos/Inativos
1800,Sr. Vinicius Gomes,48,1020499.75,0,0.0,3,🆕 Novos/Inativos
1801,Carlos Eduardo Mendonça,32,228621.2,0,0.0,0,💎 VIP Premium
1802,Isabella Pastor,27,253084.37,0,0.0,3,🆕 Novos/Inativos
1803,Igor Pastor,34,387932.95,0,0.0,3,🆕 Novos/Inativos
1804,Cauê Oliveira,42,1544744.2,1,1313770.34,1,🌟 Alto Valor
1805,Benjamin Ramos,41,723777.73,2,7651897.080000002,1,🌟 Alto Valor
1806,Maria Eduarda Fogaça,55,736296.99,2,3123884.12,1,🌟 Alto Valor
1807,Nina Martins,47,1759591.96,3,5116368.34,1,🌟 Alto Valor
1809,Emanuel Novaes,37,697431.74,1,1397486.16,1,🌟 Alto Valor
1810,Danilo Gonçalves,42,946882.27,0,0.0,3,🆕 Novos/Inativos
1811,Gael Henrique Rodrigues,35,697295.42,1,1820159.4,1,🌟 Alto Valor
1812,Dr. Henry Monteiro,44,1054276.79,0,0.0,3,🆕 Novos/Inativos
1813,Sr. Vitor Gabriel Nunes,38,1274716.31,0,0.0,3,🆕 Novos/Inativos
1814,Giovanna Cardoso,44,1142641.42,0,0.0,3,🆕 Novos/Inativos
1815,Luigi Costela,25,364819.94,1,1466069.16,1,🌟 Alto Valor
1816,Melina Vieira,46,1148355.32,2,4593331.7,1,🌟 Alto Valor
1817,Maria Júlia Dias,46,958036.1,3,10548597.700000001,2,📈 Em Crescimento
1818,João Pedro Santos,38,414633.2,0,0.0,3,🆕 Novos/Inativos
1819,Yasmin Farias,54,629671.13,0,0.0,3,🆕 Novos/Inativos
1820,Maysa Pacheco,39,437793.53,1,759841.2,3,🆕 Novos/Inativos
1821,Diogo Viana,48,1160656.66,1,2537909.64,1,🌟 Alto Valor
1822,Vicente da Rocha,49,1545292.55,1,2224726.38,1,🌟 Alto Valor
1823,Gael Macedo,42,423193.69,0,0.0,0,💎 VIP Premium
1824,Nicolas Pires,52,316212.92,1,1753087.38,1,🌟 Alto Valor
1825,Dra. Stella da Rocha,50,643429.55,0,0.0,3,🆕 Novos/Inativos
1826,Vitor Hugo Pereira,32,214278.17,0,0.0,0,💎 VIP Premium
1827,Catarina Alves,44,1341737.2,3,5150069.3,1,🌟 Alto Valor
1828,Marcelo Aragão,37,714640.26,0,0.0,3,🆕 Novos/Inativos
1829,Vinicius Siqueira,42,1414234.01,3,5151562.080000001,1,🌟 Alto Valor
1830,Sophia Fernandes,51,434502.31,0,0.0,0,💎 VIP Premium
1831,Dr. Thiago Aragão,41,311095.42,2,1101712.52,0,💎 VIP Premium
1832,Milena Novaes,30,430160.15,0,0.0,0,💎 VIP Premium
1833,Srta. Maya Borges,56,823219.5,0,0.0,3,🆕 Novos/Inativos
1834,Maria Alice Pacheco,36,2042147.06,0,0.0,3,🆕 Novos/Inativos
1835,José Miguel Fogaça,54,777240.92,2,6520350.459999999,1,🌟 Alto Valor
1836,Sophia Castro,47,677653.69,0,0.0,3,🆕 Novos/Inativos
1837,Juliana Lima,53,882310.05,0,0.0,3,🆕 Novos/Inativos
1838,Emanuelly Mendes,65,399195.87,0,0.0,0,💎 VIP Premium
1839,Maria Eduarda da Rosa,45,1133644.66,0,0.0,3,🆕 Novos/Inativos
1840,Mirella Teixeira,60,1004480.6,1,946379.77,1,🌟 Alto Valor
1841,Dra. Rafaela Rezende,44,1037879.35,2,4768961.46,1,🌟 Alto Valor
1842,Gael da Rocha,54,358726.56,0,0.0,3,🆕 Novos/Inativos
1843,Olívia Caldeira,52,550215.3,1,3085463.2199999997,1,🌟 Alto Valor
1844,Maria Flor Moura,40,519213.85,0,0.0,0,💎 VIP Premium
1846,Alícia Fonseca,40,895366.42,0,0.0,3,🆕 Novos/Inativos
1847,Bernardo Gonçalves,29,538015.08,1,2270862.02,1,🌟 Alto Valor
1849,Cauê da Paz,28,505594.02,1,868613.49,1,🌟 Alto Valor
1850,Gustavo Henrique Borges,50,586901.97,0,0.0,0,💎 VIP Premium
1851,Dr. Enzo Silveira,30,467480.46,2,1069146.12,1,🌟 Alto Valor
1852,Marcos Vinicius Vieira,35,1342287.54,1,5073588.6,1,🌟 Alto Valor
1853,Gabriela Siqueira,42,727026.68,1,584045.35,0,💎 VIP Premium
1854,Arthur Miguel Pastor,48,533934.92,0,0.0,3,🆕 Novos/Inativos
1855,Isabel Farias,41,427722.08,2,2982275.34,1,🌟 Alto Valor
1856,Mariana Borges,35,385097.06,0,0.0,3,🆕 Novos/Inativos
1857,Dr. Raul Sampaio,50,612988.01,0,0.0,3,🆕 Novos/Inativos
1858,Marina Monteiro,57,809916.42,0,0.0,0,💎 VIP Premium
1859,Isabel Melo,52,735314.56,1,4185703.62,1,🌟 Alto Valor
1860,Maria Laura Cardoso,34,436063.85,1,1104133.22,3,🆕 Novos/Inativos
1861,Emanuel Cirino,42,379276.99,0,0.0,0,💎 VIP Premium
1862,Sr. Francisco Novaes,39,1074172.35,1,690003.55,0,💎 VIP Premium
1863,Dr. Rhavi Martins,40,545655.72,1,496907.81,3,🆕 Novos/Inativos
1864,Liam Alves,57,1271311.45,0,0.0,0,💎 VIP Premium
1865,Davi Miguel Pastor,38,1213114.6,0,0.0,3,🆕 Novos/Inativos
1866,Maria Cecília Vasconcelos,35,1411076.54,0,0.0,3,🆕 Novos/Inativos
1867,Igor Ramos,53,741897.12,0,0.0,3,🆕 Novos/Inativos
1868,Ana Carolina Monteiro,58,454920.18,1,364686.07,0,💎 VIP Premium
1869,Giovanna Campos,52,1139165.25,0,0.0,0,💎 VIP Premium
1870,José Pedro Sampaio,30,606285.4,1,1968364.76,1,🌟 Alto Valor
1871,Dr. Thales da Cunha,42,1165960.07,2,11993320.319999998,2,📈 Em Crescimento
1874,Raul Melo,35,357736.39,0,0.0,0,💎 VIP Premium
1875,Isis da Rosa,40,840679.82,2,8733345.48,2,📈 Em Crescimento
1876,Srta. Emanuella Nascimento,42,1575301.3,2,3510834.1599999997,1,🌟 Alto Valor
1877,Ravi Lucca Machado,37,1233995.67,2,3722609.61,1,🌟 Alto Valor
1878,Lucas Gabriel Novais,33,306739.01,0,0.0,0,💎 VIP Premium
1879,Luigi da Conceição,47,1879207.63,2,1585986.92,1,🌟 Alto Valor
1880,Diego da Costa,40,1276662.06,1,12569030.4,2,📈 Em Crescimento
1881,Manuella Camargo,41,1941053.3,1,1213686.98,1,🌟 Alto Valor
1882,Pedro Aparecida,29,358231.89,0,0.0,3,🆕 Novos/Inativos
1883,Srta. Maria Vitória Carvalho,42,748716.83,0,0.0,3,🆕 Novos/Inativos
1884,Liam Melo,32,216048.83,0,0.0,0,💎 VIP Premium
1885,Melina Gonçalves,45,767396.12,1,6728487.200000001,1,🌟 Alto Valor
1886,Lucca Barbosa,48,1546215.26,0,0.0,0,💎 VIP Premium
1887,Mariah Macedo,45,1372527.91,3,6169708.74,2,📈 Em Crescimento
1888,João Vitor Rezende,53,1055944.45,1,600847.73,0,💎 VIP Premium
1889,Isaac Caldeira,34,220495.51,0,0.0,3,🆕 Novos/Inativos
1890,Lucas da Rocha,58,484434.04,2,3932783.8799999994,1,🌟 Alto Valor
1891,Sr. Bryan Andrade,46,1575550.83,0,0.0,0,💎 VIP Premium
1892,Mathias Viana,51,465693.1,1,3414710.05,1,🌟 Alto Valor
1893,Eduardo Castro,44,490243.35,1,549719.52,0,💎 VIP Premium
1894,Apollo Fogaça,37,793461.11,2,2488287.6,1,🌟 Alto Valor
1895,Benjamin da Cunha,52,525735.28,0,0.0,3,🆕 Novos/Inativos
1896,Heitor Souza,39,568135.94,1,1714915.22,0,💎 VIP Premium
1897,Gustavo da Mata,47,869564.86,0,0.0,3,🆕 Novos/Inativos
1898,Augusto Barbosa,56,956465.05,1,3085185.9,1,🌟 Alto Valor
1899,Ana Liz Brito,44,577951.85,1,551633.91,1,🌟 Alto Valor
1900,Srta. Ana Vitória Sá,33,432301.77,0,0.0,3,🆕 Novos/Inativos
1901,Mateus Peixoto,53,655284.49,1,897399.59,1,🌟 Alto Valor
1902,Bruno da Cunha,28,352250.52,1,1348793.4,1,🌟 Alto Valor
1903,Yasmin Pereira,36,700688.47,1,1125450.69,1,🌟 Alto Valor
1904,Liz Fonseca,27,228976.98,0,0.0,0,💎 VIP Premium
1905,Mariane Monteiro,59,790623.14,2,1743922.35,1,🌟 Alto Valor
1906,Bianca Carvalho,30,278476.25,3,5029309.05,1,🌟 Alto Valor
1907,Yago Moura,39,1676523.97,1,1597636.92,1,🌟 Alto Valor
1908,Emanuelly Monteiro,60,485852.69,1,381290.96,3,🆕 Novos/Inativos
1909,Bella Freitas,47,627385.72,1,836245.95,1,🌟 Alto Valor
1910,José Gomes,56,1416000.46,0,0.0,3,🆕 Novos/Inativos
1911,Alexandre Alves,42,1706527.99,0,0.0,0,💎 VIP Premium
1912,Srta. Bruna Ribeiro,33,566254.09,2,4431479.58,1,🌟 Alto Valor
1913,Dra. Clara Pacheco,49,1411887.45,1,1975156.02,1,🌟 Alto Valor
1914,Caio Nascimento,41,949627.91,1,804415.44,0,💎 VIP Premium
1915,Larissa Pacheco,34,278715.47,0,0.0,3,🆕 Novos/Inativos
1916,Lívia Leão,42,1250502.51,1,710289.75,1,🌟 Alto Valor
1917,Calebe Jesus,39,1670317.61,4,30033266.12999999,2,📈 Em Crescimento
1918,Noah Cunha,30,446565.18,1,693989.19,3,🆕 Novos/Inativos
1919,Eloah Sampaio,44,1771531.34,0,0.0,3,🆕 Novos/Inativos
1920,Hellena Sales,32,430864.49,0,0.0,3,🆕 Novos/Inativos
1921,Benjamin da Cruz,50,277932.14,1,596000.02,0,💎 VIP Premium
1922,Yan Teixeira,32,205392.07,0,0.0,3,🆕 Novos/Inativos
1923,Francisco Duarte,35,1531787.73,0,0.0,3,🆕 Novos/Inativos
1924,Isabel Oliveira,50,394372.74,0,0.0,3,🆕 Novos/Inativos
1925,Isabelly Albuquerque,55,760274.28,0,0.0,3,🆕 Novos/Inativos
1926,Catarina Pires,58,265892.89,1,562557.16,1,🌟 Alto Valor
1927,Ana Luiza Azevedo,27,679454.16,0,0.0,0,💎 VIP Premium
1928,Sra. Alexia Santos,61,577626.81,1,1211603.72,1,🌟 Alto Valor
1929,Isabelly Cirino,44,271703.34,2,6569871.240000002,1,🌟 Alto Valor
1930,Júlia Cassiano,31,474928.78,0,0.0,0,💎 VIP Premium
1931,Sophie Lima,31,482526.12,0,0.0,0,💎 VIP Premium
1932,Ágatha Pinto,43,1128625.82,3,9579479.879999999,2,📈 Em Crescimento
1933,Matheus Barbosa,46,1138726.85,0,0.0,3,🆕 Novos/Inativos
1934,Emanuella da Costa,44,1715997.51,3,11035952.040000001,2,📈 Em Crescimento
1935,Vitor Gabriel Gomes,43,2049177.01,3,22590870.200000003,2,📈 Em Crescimento
1936,Dom da Rocha,37,586244.05,0,0.0,0,💎 VIP Premium
1937,Heloísa da Costa,40,1308182.16,1,574230.17,1,🌟 Alto Valor
1938,Erick da Paz,62,1091272.01,2,9392951.4,2,📈 Em Crescimento
1939,Luiz Felipe Castro,58,617138.28,2,2922611.3,1,🌟 Alto Valor
1940,Aylla Melo,59,444140.97,0,0.0,3,🆕 Novos/Inativos
1941,Dr. Davi Luiz Novaes,34,481521.71,1,376883.13,3,🆕 Novos/Inativos
1942,Joana Marques,34,394591.25,0,0.0,0,💎 VIP Premium
1943,Apollo Teixeira,41,1352315.59,1,859632.54,1,🌟 Alto Valor
1944,Lucca Barbosa,32,579998.18,0,0.0,3,🆕 Novos/Inativos
1945,Dr. Valentim Duarte,37,1357113.65,0,0.0,0,💎 VIP Premium
1946,João Cavalcanti,49,978023.62,0,0.0,0,💎 VIP Premium
1947,Sr. Isaque Nascimento,45,853809.57,2,5415589.16,1,🌟 Alto Valor
1948,Sra. Ana Júlia Rios,35,925676.48,0,0.0,0,💎 VIP Premium
1949,Maria Flor Peixoto,50,1008558.11,0,0.0,3,🆕 Novos/Inativos
1950,Ana Julia Cunha,40,1065103.13,1,3540951.0,1,🌟 Alto Valor
1951,Nathan Moraes,31,180671.19,0,0.0,3,🆕 Novos/Inativos
1952,Mariah Borges,54,498029.41,1,542443.11,1,🌟 Alto Valor
1953,Emanuella Rocha,57,453510.17,0,0.0,3,🆕 Novos/Inativos
1954,Sabrina da Luz,57,1337568.11,0,0.0,3,🆕 Novos/Inativos
1955,Pietro Souza,44,1077227.61,1,700189.39,1,🌟 Alto Valor
1956,Dom Almeida,35,830169.91,0,0.0,3,🆕 Novos/Inativos
1957,Dr. Gustavo Henrique Rezende,50,528582.91,0,0.0,0,💎 VIP Premium
1958,Sr. Isaque Souza,33,638736.78,0,0.0,3,🆕 Novos/Inativos
1959,Ana Beatriz Pires,26,199254.42,1,738144.96,3,🆕 Novos/Inativos
1960,Ana Vitória Barros,49,1717374.3,3,12849144.930000002,2,📈 Em Crescimento
1961,Leonardo Siqueira,29,285437.86,0,0.0,0,💎 VIP Premium
1962,Maria Isis Novaes,32,572358.64,1,787771.75,0,💎 VIP Premium
1963,Ana Lívia da Mota,36,1035845.4,0,0.0,3,🆕 Novos/Inativos
1964,Rodrigo Rodrigues,46,1189927.06,0,0.0,3,🆕 Novos/Inativos
1965,Maria Flor Andrade,43,1127973.0,0,0.0,3,🆕 Novos/Inativos
1966,Rafael da Rosa,32,425991.41,1,1299323.74,1,🌟 Alto Valor
1967,Heloisa Fogaça,37,1068102.55,3,13026255.959999997,2,📈 Em Crescimento
1968,Thiago Rocha,38,1572323.6,1,1727252.25,1,🌟 Alto Valor
1969,Vinicius Vasconcelos,49,1219795.26,0,0.0,0,💎 VIP Premium
1971,Henry das Neves,46,1546583.58,2,7686662.31,2,📈 Em Crescimento
1972,Dra. Emanuella das Neves,54,193449.42,0,0.0,3,🆕 Novos/Inativos
1973,Luara Cassiano,46,935593.1,1,581407.29,1,🌟 Alto Valor
1974,Sr. Benjamim Azevedo,34,555206.29,0,0.0,0,💎 VIP Premium
1975,Maria Luísa Fonseca,32,336035.26,1,568982.47,3,🆕 Novos/Inativos
1976,Beatriz Casa Grande,35,712612.7,0,0.0,3,🆕 Novos/Inativos
1977,Bella Sales,35,1231697.76,2,6240300.509999999,1,🌟 Alto Valor
1978,Davi Guerra,52,279854.66,0,0.0,0,💎 VIP Premium
1979,Clara Alves,39,295194.84,0,0.0,0,💎 VIP Premium
1980,Davi Lucca Novaes,40,1123902.25,0,0.0,0,💎 VIP Premium
1981,Carolina da Cunha,58,467584.35,0,0.0,3,🆕 Novos/Inativos
1982,Sophie Ramos,61,1142907.05,3,2529176.7199999997,1,🌟 Alto Valor
1983,João Albuquerque,31,245449.11,0,0.0,3,🆕 Novos/Inativos
1984,Bryan Porto,48,728490.35,1,1187631.14,1,🌟 Alto Valor
1985,Rebeca Moura,28,325525.91,0,0.0,3,🆕 Novos/Inativos
1986,Carolina Carvalho,25,183288.96,0,0.0,3,🆕 Novos/Inativos
1987,Anthony Gabriel Cunha,31,293210.4,1,1538775.08,3,🆕 Novos/Inativos
1988,Brayan Pastor,39,397561.3,0,0.0,3,🆕 Novos/Inativos
1989,Sr. Nicolas Melo,35,387645.43,1,1215608.96,0,💎 VIP Premium
1990,Vitória Souza,28,260529.17,1,1464490.2,1,🌟 Alto Valor
1991,Dra. Agatha Teixeira,48,1060355.67,1,3701616.21,1,🌟 Alto Valor
1992,Letícia Rodrigues,34,393648.2,1,500969.58,3,🆕 Novos/Inativos
1993,Juliana Siqueira,46,2132724.32,2,4941695.7,1,🌟 Alto Valor
1994,Luísa Peixoto,28,265743.14,0,0.0,0,💎 VIP Premium
1995,Eduarda Lima,38,1099521.55,1,2655523.32,1,🌟 Alto Valor
1996,Maria Luísa Fogaça,45,454141.35,0,0.0,0,💎 VIP Premium
1997,Gustavo Ferreira,61,575371.8,0,0.0,0,💎 VIP Premium
1998,Davi Lucas Moura,45,1524633.43,0,0.0,3,🆕 Novos/Inativos
1999,Stephany Vargas,48,1002150.45,0,0.0,3,🆕 Novos/Inativos
2000,Lucas Gabriel Câmara,60,570262.11,2,3820857.0,1,🌟 Alto Valor
2001,Luciano Duarte,35,85000.0,0,0.0,0,💎 VIP Premium
